"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"3245","S8R523_M4010116","LSD","S8R523 - Economic entities in operation at the beginning of the year","S8R523 - Veikiantys ûkio subjektai metø pradþioje","Legal form (2003 - 2019) (Was renewed: 2019-01-04)","Teisinë forma (2003 - 2019) (Atnaujinta: 2019-01-04)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R523_M4010116(1.0)",FALSE,FALSE,NA,NA,"M4010116"
"3246","S8R523_M4010118","LSD","S8R523 - Economic entities in operation at the beginning of the year","S8R523 - Veikiantys ûkio subjektai metø pradþioje","Legal form | Size class by number of employees (2002 - 2019) (Was renewed: 2019-01-04)","Darbuotojø skaièiaus grupë | Teisinë forma (2002 - 2019) (Atnaujinta: 2019-01-04)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R523_M4010118(1.0)",FALSE,FALSE,NA,NA,"M4010118"
"3247","S8R523_M4010113_1","LSD","S8R523 - Economic entities in operation at the beginning of the year","S8R523 - Veikiantys ûkio subjektai metø pradþioje","Administrative territory | Group of income (2016 - 2019) (Was renewed: 2019-01-04)","Administracinë teritorija | Pajamø grupë (2016 - 2019) (Atnaujinta: 2019-01-04)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R523_M4010113_1(1.0)",FALSE,FALSE,NA,NA,"M4010113_1"
"3248","S8R523_M4010121","LSD","S8R523 - Economic entities in operation at the beginning of the year","S8R523 - Veikiantys ûkio subjektai metø pradþioje","Administrative territory | Economic activity (NACE Rev. 2, 4-digit level) (2015 - 2019) (Was renewed: 2019-04-02)","Administracinë teritorija | Ekonominës veiklos rûðis (EVRK 2 red., 4 þenklø lygiu) (2015 - 2019) (Atnaujinta: 2019-04-02)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R523_M4010121(1.0)",FALSE,FALSE,NA,NA,"M4010121"
"3249","S8R524_M4031101_1","LSD","S8R524 - Operating taxes","S8R524 - Veiklos mokesèiai","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red., 2 þenklø lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R524_M4031101_1(1.0)",FALSE,FALSE,NA,NA,"M4031101_1"
"3250","S8R524_M4032206","LSD","S8R524 - Operating taxes","S8R524 - Veiklos mokesèiai","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R524_M4032206(1.0)",FALSE,FALSE,NA,NA,"M4032206"
"3251","S8R525_M4032101_1","LSD","S8R525 - Profit (loss) before tax to total costs ratio","S8R525 - Veiklos rentabilumas (1-as kvartilis, mediana, 3-as kvartilis)","Economic activity (NACE Rev. 1.1) | Statistical characteristics (2000 - 2008) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red.) | Statistinës charakteristikos (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R525_M4032101_1(1.0)",FALSE,FALSE,NA,NA,"M4032101_1"
"3252","S8R526_M4030601_1","LSD","S8R526 - Operating costs","S8R526 - Veiklos sànaudos","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red., 2 þenklø lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R526_M4030601_1(1.0)",FALSE,FALSE,NA,NA,"M4030601_1"
"3253","S8R526_M4032204_2","LSD","S8R526 - Operating costs","S8R526 - Veiklos sànaudos","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R526_M4032204_2(1.0)",FALSE,FALSE,NA,NA,"M4032204_2"
"3254","S8R527_M4020603","LSD","S8R527 - Factors influencing investment of industrial enterprises","S8R527 - Veiksniai, átakojantys pramonës ámoniø investicijas","Factors | Trend (2003 - 2018) (Was renewed: 2018-12-14)","Tendencijos kryptis | Veiksniai (2003 - 2018) (Atnaujinta: 2018-12-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R527_M4020603(1.0)",FALSE,FALSE,NA,NA,"M4020603"
"3255","S8R528_M4020518","LSD","S8R528 - Limits to services business","S8R528 - Veiksniai, ribojantys paslaugø ámonës veiklà","Trend (2003M05 - 2019M05) (Was renewed: 2019-05-31)","Tendencijos kryptis (2003M05 - 2019M05) (Atnaujinta: 2019-05-31)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R528_M4020518(1.0)",FALSE,FALSE,NA,NA,"M4020518"
"3256","S8R528_M4020509","LSD","S8R528 - Limits to services business","S8R528 - Veiksniai, ribojantys paslaugø ámonës veiklà","Trend (2003M05 - 2008M12) (Not be renewed)","Tendencijos kryptis (2003M05 - 2008M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R528_M4020509(1.0)",FALSE,FALSE,NA,NA,"M4020509"
"3257","S8R529_M4020209","LSD","S8R529 - Factors are currently limiting industrial production","S8R529 - Veiksniai, ribojantys pramonës produkcijos gamybà","Trend (2003M04 - 2008M12) (Not be renewed)","Tendencijos kryptis (2003M04 - 2008M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R529_M4020209(1.0)",FALSE,FALSE,NA,NA,"M4020209"
"3258","S8R529_M4020224","LSD","S8R529 - Factors are currently limiting industrial production","S8R529 - Veiksniai, ribojantys pramonës produkcijos gamybà","Trend (2003M04 - 2019M05) (Was renewed: 2019-05-31)","Tendencijos kryptis (2003M04 - 2019M05) (Atnaujinta: 2019-05-31)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R529_M4020224(1.0)",FALSE,FALSE,NA,NA,"M4020224"
"3259","S8R530_M4020421","LSD","S8R530 - Limits to activity","S8R530 - Veiksniai, ribojantys prekybos ámoniø veiklà","Trend (2003M07 - 2019M05) (Was renewed: 2019-05-31)","Tendencijos kryptis (2003M07 - 2019M05) (Atnaujinta: 2019-05-31)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R530_M4020421(1.0)",FALSE,FALSE,NA,NA,"M4020421"
"3260","S8R530_M4020409","LSD","S8R530 - Limits to activity","S8R530 - Veiksniai, ribojantys prekybos ámoniø veiklà","Trend (2003M07 - 2008M12) (Not be renewed)","Tendencijos kryptis (2003M07 - 2008M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R530_M4020409(1.0)",FALSE,FALSE,NA,NA,"M4020409"
"3261","S8R531_M4020314","LSD","S8R531 - Limits to building activity","S8R531 - Veiksniai, ribojantys statybø veiklà","Trend (2003M05 - 2019M05) (Was renewed: 2019-05-31)","Tendencijos kryptis (2003M05 - 2019M05) (Atnaujinta: 2019-05-31)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R531_M4020314(1.0)",FALSE,FALSE,NA,NA,"M4020314"
"3262","S8R531_M4020303","LSD","S8R531 - Limits to building activity","S8R531 - Veiksniai, ribojantys statybø veiklà","Trend (2003M05 - 2008M12) (Not be renewed)","Tendencijos kryptis (2003M05 - 2008M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R531_M4020303(1.0)",FALSE,FALSE,NA,NA,"M4020303"
"3263","S8R532_M4031703_2","LSD","S8R532 - Business certificate tax","S8R532 - Verslo liudijimo mokestis","Economic activity (NACE Rev. 2) (2005 - 2017) (Was renewed: 2018-11-06)","Ekonominës veiklos rûðis (EVRK 2 red., 2 þenklø lygiu) (2005 - 2017) (Atnaujinta: 2018-11-06)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R532_M4031703_2(1.0)",FALSE,FALSE,NA,NA,"M4031703_2"
"3264","S8R533_M4080209","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2009 - 2015) (Was renewed: 2017-07-14)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2009 - 2015) (Atnaujinta: 2017-07-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080209(1.0)",FALSE,FALSE,NA,NA,"M4080209"
"3265","S8R533_M4080214","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2008 - 2016) (Was renewed: 2018-07-13)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2008 - 2016) (Atnaujinta: 2018-07-13)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080214(1.0)",FALSE,FALSE,NA,NA,"M4080214"
"3266","S8R533_M4080207","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2008 - 2014) (Not be renewed)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2008 - 2014) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080207(1.0)",FALSE,FALSE,NA,NA,"M4080207"
"3267","S8R533_M4080211","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2009 - 2015) (Was renewed: 2017-07-14)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2009 - 2015) (Atnaujinta: 2017-07-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080211(1.0)",FALSE,FALSE,NA,NA,"M4080211"
"3268","S8R533_M4080206","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2008 - 2014) (Not be renewed)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2008 - 2014) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080206(1.0)",FALSE,FALSE,NA,NA,"M4080206"
"3269","S8R533_M4080205","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) | Economic activity (NACE Rev. 2) (2008 - 2016) (Was renewed: 2018-07-13)","Ekonominës veiklos rûðis (EVRK 2 red.) | Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2008 - 2016) (Atnaujinta: 2018-07-13)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080205(1.0)",FALSE,FALSE,NA,NA,"M4080205"
"3270","S8R533_M4080212","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2008 - 2016) (Was renewed: 2018-07-13)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2008 - 2016) (Atnaujinta: 2018-07-13)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080212(1.0)",FALSE,FALSE,NA,NA,"M4080212"
"3271","S8R533_M4080208","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2008 - 2014) (Not be renewed)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2008 - 2014) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080208(1.0)",FALSE,FALSE,NA,NA,"M4080208"
"3272","S8R533_M4080210","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2009 - 2015) (Was renewed: 2017-07-14)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2009 - 2015) (Atnaujinta: 2017-07-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080210(1.0)",FALSE,FALSE,NA,NA,"M4080210"
"3273","S8R533_M4080213","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Classification of Products by Activity (CPA 2008) (2009 - 2015) (Was renewed: 2017-07-14)","Produktø pagal veiklos rûðá klasifikatorius (CPA 2008) (2009 - 2015) (Atnaujinta: 2017-07-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080213(1.0)",FALSE,FALSE,NA,NA,"M4080213"
"3274","S8R533_M4080204","LSD","S8R533 - Sales of business service enterprises (VAT excluded)","S8R533 - Verslo paslaugø ámoniø pardavimo pajamos (be PVM)","Client | Economic activity (NACE Rev. 2) (2008 - 2016) (Was renewed: 2018-07-13)","Ekonominës veiklos rûðis (EVRK 2 red.) | Klientas (2008 - 2016) (Atnaujinta: 2018-07-13)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R533_M4080204(1.0)",FALSE,FALSE,NA,NA,"M4080204"
"3275","S8R535_M4090209","LSD","S8R535 - Average price per hotel room","S8R535 - Vidutinë numerio kaina vieðbuèiuose","Type of room (2003K1 - 2010K4) (Not be renewed)","Numerio tipas (2003K1 - 2010K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R535_M4090209(1.0)",FALSE,FALSE,NA,NA,"M4090209"
"3276","S8R536_M4090307","LSD","S8R536 - Average price per hotel room (VAT excluded)","S8R536 - Vidutinë numerio kaina vieðbuèiuose (be PVM)","Administrative territory (from 2000) (2005 - 2010) (Not be renewed)","Administracinë teritorija (nuo 2000 m.) (2005 - 2010) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R536_M4090307(1.0)",FALSE,FALSE,NA,NA,"M4090307"
"3277","S8R537_M4050209","LSD","S8R537 - Indices of number of persons employed in industry enterprises (2010 – 100)","S8R537 - Pramonës ámonëse dirbanèiø asmenø skaièiaus indeksai (2010 m. – 100)","Economic activity (NACE Rev. 2) (1998K1 - 2017K4) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 2 red.) (1998K1 - 2017K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R537_M4050209(1.0)",FALSE,FALSE,NA,NA,"M4050209"
"3278","S8R537_M4050210","LSD","S8R537 - Indices of number of persons employed in industry enterprises (2010 – 100)","S8R537 - Pramonës ámonëse dirbanèiø asmenø skaièiaus indeksai (2010 m. – 100)","Main industrial grouping (1998K1 - 2017K4) (Not be renewed)","Pagrindinë pramoninë grupë (1998K1 - 2017K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R537_M4050210(1.0)",FALSE,FALSE,NA,NA,"M4050210"
"3279","S8R538_M4060302_3","LSD","S8R538 - Average useful floor area per dwelling completed","S8R538 - Vidutinis baigto statyti bûsto naudingasis plotas","Classification of Types of Construction (CC)(types of residential buildings) (1999K1 - 2019K1) (Was renewed: 2019-05-15)","Statiniø pagal tipà klasifikatorius (CC) (gyvenamøjø pastatø tipai) (1999K1 - 2019K1) (Atnaujinta: 2019-05-15)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R538_M4060302_3(1.0)",FALSE,FALSE,NA,NA,"M4060302_3"
"3280","S8R538_M4060402_3","LSD","S8R538 - Average useful floor area per dwelling completed","S8R538 - Vidutinis baigto statyti bûsto naudingasis plotas","Classification of Types of Construction (CC)(types of residential buildings) (1999 - 2018) (Was renewed: 2019-02-15)","Statiniø pagal tipà klasifikatorius (CC) (gyvenamøjø pastatø tipai) (1999 - 2018) (Atnaujinta: 2019-02-15)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R538_M4060402_3(1.0)",FALSE,FALSE,NA,NA,"M4060402_3"
"3281","S8R539_M4050204","LSD","S8R539 - Indexes of the average number of persons employed in industry","S8R539 - Pramonës ámoniø vidutinis dirbanèiøjø skaièiaus indeksai","Main industrial grouping (1998K1 - 2008K4) (Not be renewed)","Pagrindinë pramoninë grupë (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R539_M4050204(1.0)",FALSE,FALSE,NA,NA,"M4050204"
"3282","S8R539_M4050206","LSD","S8R539 - Indexes of the average number of persons employed in industry","S8R539 - Pramonës ámoniø vidutinis dirbanèiøjø skaièiaus indeksai","Economic activity (NACE Rev. 2) (1998K1 - 2012K4) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 2 red.) (1998K1 - 2012K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R539_M4050206(1.0)",FALSE,FALSE,NA,NA,"M4050206"
"3283","S8R539_M4050203","LSD","S8R539 - Indexes of the average number of persons employed in industry","S8R539 - Pramonës ámoniø vidutinis dirbanèiøjø skaièiaus indeksai","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R539_M4050203(1.0)",FALSE,FALSE,NA,NA,"M4050203"
"3284","S8R540_M4060301_3","LSD","S8R540 - Average useful floor area per dwelling for which a building permit was granted","S8R540 - Vidutinis leisto statyti bûsto naudingasis plotas","Classification of Types of Construction (CC)(types of residential buildings) (1999K1 - 2019K1) (Was renewed: 2019-05-15)","Statiniø pagal tipà klasifikatorius (CC) (gyvenamøjø pastatø tipai) (1999K1 - 2019K1) (Atnaujinta: 2019-05-15)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R540_M4060301_3(1.0)",FALSE,FALSE,NA,NA,"M4060301_3"
"3285","S8R540_M4060401_3","LSD","S8R540 - Average useful floor area per dwelling for which a building permit was granted","S8R540 - Vidutinis leisto statyti bûsto naudingasis plotas","Classification of Types of Construction (CC)(types of residential buildings) (1999 - 2018) (Was renewed: 2019-02-28)","Statiniø pagal tipà klasifikatorius (CC) (gyvenamøjø pastatø tipai) (1999 - 2018) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R540_M4060401_3(1.0)",FALSE,FALSE,NA,NA,"M4060401_3"
"3286","S8R541_M4032001_3","LSD","S8R541 - Number of employees in full-time units in non-financial enterprises","S8R541 - Darbuotojø sàlyginis skaièius (nefinansø ámoniø; perskaièiuotas á visà darbo laikà dirbanèius)","Economic activity (NACE Rev. 1.1, 2-digit level) | Population (2000 - 2008) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red., 2 þenklø lygiu) | Populiacija (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R541_M4032001_3(1.0)",FALSE,FALSE,NA,NA,"M4032001_3"
"3287","S8R541_M4032003_3","LSD","S8R541 - Number of employees in full-time units in non-financial enterprises","S8R541 - Darbuotojø sàlyginis skaièius (nefinansø ámoniø; perskaièiuotas á visà darbo laikà dirbanèius)","Economic activity (NACE Rev. 1.1, 4-digit level) | Population (2005 - 2008) (Not be renewed)","Ekonominës veiklos rûðis (EVRK 1.1 red., 4 þenklø lygiu) | Populiacija (2005 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R541_M4032003_3(1.0)",FALSE,FALSE,NA,NA,"M4032003_3"
"3288","S8R541_M4032007_31","LSD","S8R541 - Number of employees in full-time units in non-financial enterprises","S8R541 - Darbuotojø sàlyginis skaièius (nefinansø ámoniø; perskaièiuotas á visà darbo laikà dirbanèius)","Economic activity (NACE Rev. 2, 4-digit level) | Size class of enterprises (2000 - 2017) (Was renewed: 2019-06-10)","Ekonominës veiklos rûðis (EVRK 2 red., 4 þenklø lygiu) | Ámoniø dydþio grupë (2000 - 2017) (Atnaujinta: 2019-06-10)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R541_M4032007_31(1.0)",FALSE,FALSE,NA,NA,"M4032007_31"
"3289","S8R542_M4090402_2","LSD","S8R542 - Average number of overnight stays per tourist until 2012","S8R542 - Vidutinis vieno turisto nakvyniø skaièius iki 2012 m.","Average number of overnight stays per tourist | Counties (2003 - 2011) (Not be renewed)","Apskritys | Vidutinis vieno turisto nakvyniø skaièius (2003 - 2011) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R542_M4090402_2(1.0)",FALSE,FALSE,NA,NA,"M4090402_2"
"3290","S8R542_M4090403_2","LSD","S8R542 - Average number of overnight stays per tourist until 2012","S8R542 - Vidutinis vieno turisto nakvyniø skaièius iki 2012 m.","Administrative territory (2005 - 2011) (Not be renewed)","Administracinë teritorija (2005 - 2011) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R542_M4090403_2(1.0)",FALSE,FALSE,NA,NA,"M4090403_2"
